avaliacao,SA Original,SA Variação 1,SA Variação 2
4504,49364.3,49452.0,49591.9
4505,49364.3,49452.0,49591.9
4506,49364.3,49452.0,49591.9
4507,49364.3,49452.0,49591.9
4508,49364.3,49452.0,49591.9
4509,49364.3,49452.0,49593.3
4510,49364.3,49452.0,49593.3
4511,49364.3,49452.0,49593.3
4512,49364.3,49452.0,49593.3
4513,49364.3,49452.0,49593.3
4514,49364.3,49452.0,49593.3
4515,49364.3,49452.0,49593.3
4516,49364.3,49452.0,49593.3
4517,49364.3,49452.0,49593.3
4518,49364.3,49452.0,49593.3
4519,49364.3,49452.0,49593.3
4520,49364.3,49452.0,49593.3
4521,49364.3,49452.0,49593.3
4522,49364.3,49452.0,49593.3
4523,49364.3,49452.0,49593.3
4524,49364.3,49452.0,49593.3
4525,49364.3,49452.0,49593.3
4526,49364.3,49452.0,49593.3
4527,49364.3,49452.0,49593.3
4528,49364.3,49452.0,49593.3
4529,49364.3,49452.0,49593.3
4530,49364.3,49452.0,49593.3
4531,49364.3,49452.0,49593.3
4532,49364.3,49452.0,49593.3
4533,49364.3,49452.0,49593.3
4534,49364.3,49452.0,49595.0
4535,49364.3,49452.0,49595.0
4536,49364.3,49452.0,49595.0
4537,49364.3,49452.0,49595.0
4538,49364.3,49452.0,49597.0
4539,49364.3,49452.0,49597.0
4540,49364.3,49452.0,49597.0
4541,49364.3,49452.0,49597.0
4542,49364.3,49452.0,49597.0
4543,49364.3,49452.0,49597.0
4544,49364.3,49452.0,49597.0
4545,49364.3,49452.0,49597.0
4546,49364.3,49452.0,49597.0
4547,49364.3,49452.0,49597.0
4548,49364.3,49452.0,49597.0
4549,49364.3,49452.0,49597.0
4550,49364.3,49452.0,49597.0
4551,49364.3,49452.0,49597.0
4552,49364.3,49452.0,49597.0
4553,49364.3,49452.0,49597.0
4554,49364.3,49452.0,49597.0
4555,49364.3,49452.0,49597.0
4556,49364.3,49452.0,49597.0
4557,49364.3,49452.0,49597.0
4558,49364.3,49452.0,49597.0
4559,49364.3,49452.0,49597.0
4560,49364.3,49452.0,49597.0
4561,49364.3,49452.0,49597.0
4562,49364.3,49452.0,49597.3
4563,49364.3,49452.0,49597.3
4564,49364.3,49452.0,49597.3
4565,49364.3,49452.0,49597.3
4566,49364.3,49452.0,49597.3
4567,49364.3,49452.0,49597.3
4568,49364.3,49452.0,49597.3
4569,49364.3,49452.0,49597.3
4570,49364.3,49452.0,49597.3
4571,49364.3,49452.0,49597.3
4572,49364.3,49452.0,49597.3
4573,49364.3,49452.0,49597.7
4574,49364.3,49452.0,49598.5
4575,49364.3,49452.0,49598.5
4576,49364.3,49452.0,49598.5
4577,49364.3,49452.0,49598.5
4578,49364.3,49452.0,49598.5
4579,49364.3,49452.0,49598.5
4580,49364.3,49452.0,49598.5
4581,49364.3,49452.0,49598.5
4582,49364.3,49452.0,49598.5
4583,49364.3,49452.0,49598.5
4584,49364.3,49452.0,49598.5
4585,49364.3,49452.0,49598.5
4586,49364.3,49452.0,49598.5
4587,49364.3,49452.0,49598.5
4588,49364.3,49452.0,49598.5
4589,49364.3,49452.0,49598.5
4590,49364.3,49452.0,49598.5
4591,49364.3,49452.0,49598.5
4592,49364.3,49452.0,49598.5
4593,49364.3,49452.0,49598.5
4594,49364.3,49452.0,49598.5
4595,49364.3,49452.0,49598.5
4596,49364.3,49452.0,49598.5
4597,49364.3,49452.0,49598.5
4598,49364.3,49452.0,49598.5
4599,49364.3,49452.0,49598.5
4600,49364.3,49452.0,49598.5
4601,49364.3,49452.0,49598.5
4602,49364.3,49452.0,49598.5
4603,49364.3,49452.0,49598.5
4604,49364.3,49452.0,49598.5
4605,49364.3,49452.0,49599.3
4606,49364.3,49452.0,49599.3
4607,49364.3,49452.0,49599.3
4608,49364.3,49452.0,49599.3
4609,49364.3,49452.0,49599.3
4610,49364.3,49452.0,49599.3
4611,49364.3,49452.0,49599.3
4612,49364.3,49452.0,49599.3
4613,49364.3,49452.0,49599.3
4614,49364.3,49452.0,49599.3
4615,49364.3,49452.0,49599.3
4616,49364.3,49452.0,49599.3
4617,49364.3,49452.0,49599.3
4618,49364.3,49452.0,49599.3
4619,49364.3,49452.0,49599.3
4620,49364.3,49452.0,49599.3
4621,49364.3,49452.0,49599.3
4622,49364.3,49452.0,49600.1
4623,49364.3,49452.0,49600.1
4624,49364.3,49452.0,49600.1
4625,49364.3,49452.0,49600.1
4626,49364.3,49452.0,49600.1
4627,49364.3,49452.0,49600.1
4628,49364.3,49452.0,49601.0
4629,49364.3,49452.0,49601.0
4630,49364.3,49452.0,49601.0
4631,49364.3,49452.0,49601.0
4632,49364.3,49452.0,49601.0
4633,49364.3,49452.0,49601.0
4634,49364.3,49452.0,49601.0
4635,49364.3,49452.0,49601.0
4636,49364.3,49452.0,49601.0
4637,49364.3,49452.0,49601.0
4638,49364.3,49452.0,49601.0
4639,49364.3,49452.0,49601.0
4640,49364.3,49452.0,49601.0
4641,49364.3,49452.0,49601.0
4642,49364.3,49452.0,49601.0
4643,49364.3,49452.0,49601.0
4644,49364.3,49452.0,49601.0
4645,49364.3,49452.0,49601.0
4646,49364.3,49452.0,49601.0
4647,49364.3,49452.0,49601.0
4648,49364.3,49452.0,49601.0
4649,49364.3,49452.0,49601.0
4650,49364.3,49452.0,49601.0
4651,49364.3,49452.0,49601.0
4652,49364.3,49452.0,49601.0
4653,49364.3,49452.0,49601.0
4654,49364.3,49452.0,49601.0
4655,49364.3,49452.0,49602.0
4656,49364.3,49452.0,49602.0
4657,49364.3,49452.0,49603.5
4658,49364.3,49452.0,49603.5
4659,49364.3,49452.0,49603.5
4660,49364.3,49452.0,49603.5
4661,49364.3,49452.0,49603.5
4662,49364.3,49452.0,49604.1
4663,49364.3,49452.0,49604.1
4664,49364.3,49452.0,49604.1
4665,49364.3,49452.0,49604.1
4666,49364.3,49452.0,49604.1
4667,49364.3,49452.0,49604.1
4668,49364.3,49452.0,49605.8
4669,49364.3,49452.0,49605.8
4670,49364.3,49452.0,49605.8
4671,49364.3,49452.0,49605.8
4672,49364.3,49452.0,49605.8
4673,49364.3,49452.0,49605.8
4674,49364.3,49452.0,49605.8
4675,49364.3,49452.0,49605.8
4676,49364.3,49452.0,49605.8
4677,49364.3,49452.0,49605.8
4678,49364.3,49452.0,49605.8
4679,49364.3,49452.0,49605.8
4680,49364.3,49452.0,49606.2
4681,49364.3,49452.0,49606.2
4682,49364.3,49452.0,49606.2
4683,49364.3,49452.0,49606.2
4684,49364.3,49452.0,49606.2
4685,49364.3,49452.0,49606.2
4686,49364.3,49452.0,49606.2
4687,49364.3,49452.0,49606.2
4688,49364.3,49452.0,49606.2
4689,49364.3,49452.0,49606.2
4690,49364.3,49452.0,49606.2
4691,49364.3,49452.0,49606.2
4692,49364.3,49452.0,49606.2
4693,49364.3,49452.0,49606.2
4694,49364.3,49452.0,49606.2
4695,49364.3,49452.0,49606.2
4696,49364.3,49452.0,49606.2
4697,49364.3,49452.0,49606.2
4698,49364.3,49452.0,49606.2
4699,49364.3,49452.0,49606.2
4700,49364.3,49452.0,49606.2
4701,49364.3,49452.0,49608.0
4702,49364.3,49452.0,49608.0
4703,49364.3,49452.0,49608.0
4704,49364.3,49452.0,49608.0
4705,49364.3,49452.0,49608.0
4706,49364.3,49452.0,49608.0
4707,49364.3,49452.0,49608.0
4708,49364.3,49452.0,49608.0
4709,49364.3,49452.0,49608.0
4710,49364.3,49452.0,49608.0
4711,49364.3,49452.0,49608.0
4712,49364.3,49452.0,49608.0
4713,49364.3,49452.0,49608.0
4714,49364.3,49452.0,49608.0
4715,49364.3,49452.0,49608.0
4716,49364.3,49452.0,49608.0
4717,49364.3,49452.0,49608.0
4718,49364.3,49452.0,49608.0
4719,49364.3,49452.0,49608.0
4720,49364.3,49452.0,49608.0
4721,49364.3,49452.0,49608.0
4722,49364.3,49452.0,49608.0
4723,49364.3,49452.0,49608.4
4724,49364.3,49452.0,49608.4
4725,49364.3,49452.0,49608.4
4726,49364.3,49452.0,49608.4
4727,49364.3,49452.0,49608.4
4728,49364.3,49452.0,49609.4
4729,49364.3,49452.0,49609.4
4730,49364.3,49452.0,49609.4
4731,49364.3,49452.0,49609.4
4732,49364.3,49452.0,49609.4
4733,49364.3,49452.0,49609.4
4734,49364.3,49452.0,49609.4
4735,49364.3,49452.0,49609.4
4736,49364.3,49452.0,49609.4
4737,49364.3,49452.0,49609.4
4738,49364.3,49452.0,49609.4
4739,49364.3,49452.0,49609.4
4740,49364.3,49452.0,49609.4
4741,49364.3,49452.0,49609.4
4742,49364.3,49452.0,49609.4
4743,49364.3,49452.0,49609.4
4744,49364.3,49452.0,49610.8
4745,49364.3,49452.0,49610.8
4746,49364.3,49452.0,49610.8
4747,49364.3,49452.0,49610.8
4748,49364.3,49452.0,49610.8
4749,49364.3,49452.0,49610.8
4750,49364.3,49452.0,49610.8
4751,49364.3,49452.0,49610.8
4752,49364.3,49452.0,49610.8
4753,49364.3,49452.0,49610.8
4754,49364.3,49452.0,49610.8
4755,49364.3,49452.0,49610.8
4756,49364.3,49452.0,49610.8
4757,49364.3,49452.0,49610.8
4758,49364.3,49452.0,49610.8
4759,49364.3,49452.0,49610.8
4760,49364.3,49452.0,49610.8
4761,49364.3,49452.0,49610.8
4762,49364.3,49452.0,49610.8
4763,49364.3,49452.0,49610.8
4764,49364.3,49452.0,49610.8
4765,49364.3,49452.0,49610.8
4766,49364.3,49452.0,49610.8
4767,49364.3,49452.0,49610.8
4768,49364.3,49452.0,49610.8
4769,49364.3,49452.0,49610.8
4770,49364.3,49452.0,49610.8
4771,49364.3,49452.0,49610.8
4772,49364.3,49452.0,49610.8
4773,49364.3,49452.0,49610.8
4774,49364.3,49452.0,49610.8
4775,49364.3,49452.0,49610.8
4776,49364.3,49452.0,49610.8
4777,49364.3,49452.0,49610.8
4778,49364.3,49452.0,49610.8
4779,49364.3,49452.0,49610.8
4780,49364.3,49452.0,49610.8
4781,49364.3,49452.0,49611.8
4782,49364.3,49452.0,49611.8
4783,49364.3,49452.0,49611.8
4784,49364.3,49452.0,49611.8
4785,49364.3,49452.0,49611.8
4786,49364.3,49452.0,49614.4
4787,49364.3,49452.0,49614.4
4788,49364.3,49452.0,49614.4
4789,49364.3,49452.0,49614.4
4790,49364.3,49452.0,49614.4
4791,49364.3,49452.0,49614.4
4792,49364.3,49452.0,49614.4
4793,49364.3,49452.0,49617.8
4794,49364.3,49452.0,49617.8
4795,49364.3,49452.0,49617.8
4796,49364.3,49452.0,49617.8
4797,49364.3,49452.0,49617.8
4798,49364.3,49452.0,49617.8
4799,49364.3,49452.0,49617.8
4800,49364.3,49452.0,49617.8
4801,49364.3,49452.0,49617.8
4802,49364.3,49452.0,49617.8
4803,49364.3,49452.0,49617.8
4804,49364.3,49452.0,49617.8
4805,49364.3,49452.0,49617.8
4806,49364.3,49452.0,49617.8
4807,49364.3,49452.0,49617.8
4808,49364.3,49452.0,49617.8
4809,49364.3,49452.0,49617.8
4810,49364.3,49452.0,49617.8
4811,49364.3,49452.0,49618.4
4812,49364.3,49452.0,49618.4
4813,49364.3,49452.0,49618.4
4814,49364.3,49452.0,49618.4
4815,49364.3,49452.0,49618.4
4816,49364.3,49452.0,49619.7
4817,49364.3,49452.0,49619.7
4818,49364.3,49452.0,49619.7
4819,49364.3,49452.0,49619.7
4820,49364.3,49452.0,49620.4
4821,49364.3,49452.0,49622.2
4822,49364.3,49452.0,49622.2
4823,49364.3,49452.0,49622.2
4824,49364.3,49452.0,49622.2
4825,49364.3,49452.0,49622.2
4826,49364.3,49452.0,49622.8
4827,49364.3,49452.0,49622.8
4828,49364.3,49452.0,49622.8
4829,49364.3,49452.0,49622.8
4830,49364.3,49452.0,49622.8
4831,49364.3,49452.0,49622.8
4832,49364.3,49452.0,49622.8
4833,49364.3,49452.0,49622.8
4834,49364.3,49452.0,49622.8
4835,49364.3,49452.0,49622.8
4836,49364.3,49452.0,49622.8
4837,49364.3,49452.0,49622.8
4838,49364.3,49452.0,49622.8
4839,49364.3,49452.0,49622.8
4840,49364.3,49452.0,49622.8
4841,49364.3,49452.0,49622.8
4842,49364.3,49452.0,49622.8
4843,49364.3,49452.0,49622.8
4844,49364.3,49452.0,49622.8
4845,49364.3,49452.0,49622.8
4846,49364.3,49452.0,49622.8
4847,49364.3,49452.0,49622.8
4848,49364.3,49452.0,49622.8
4849,49364.3,49452.0,49622.8
4850,49364.3,49452.0,49622.8
4851,49364.3,49452.0,49622.8
4852,49364.3,49452.0,49622.8
4853,49364.3,49452.0,49622.8
4854,49364.3,49452.0,49622.8
4855,49364.3,49452.0,49622.8
4856,49364.3,49452.0,49622.8
4857,49364.3,49452.0,49622.8
4858,49364.3,49452.0,49622.8
4859,49364.3,49452.0,49622.8
4860,49364.3,49452.0,49622.8
4861,49364.3,49452.0,49622.8
4862,49364.3,49452.0,49622.8
4863,49364.3,49452.0,49622.8
4864,49364.3,49452.0,49622.8
4865,49364.3,49452.0,49622.8
4866,49364.3,49452.0,49622.8
4867,49364.3,49452.0,49622.8
4868,49364.3,49452.0,49622.8
4869,49364.3,49452.0,49622.8
4870,49364.3,49452.0,49622.8
4871,49364.3,49452.0,49623.0
4872,49364.3,49452.0,49623.0
4873,49364.3,49452.0,49623.0
4874,49364.3,49452.0,49623.0
4875,49364.3,49452.0,49623.0
4876,49364.3,49452.0,49623.0
4877,49364.3,49452.0,49623.0
4878,49364.3,49452.0,49623.0
4879,49364.3,49452.0,49623.0
4880,49364.3,49452.0,49623.0
4881,49364.3,49452.0,49623.0
4882,49364.3,49452.0,49623.0
4883,49364.3,49452.0,49623.0
4884,49364.3,49452.0,49623.0
4885,49364.3,49452.0,49623.0
4886,49364.3,49452.0,49623.9
4887,49364.3,49452.0,49625.0
4888,49364.3,49452.0,49625.0
4889,49364.3,49452.0,49626.0
4890,49364.3,49452.0,49626.0
4891,49364.3,49452.0,49627.6
4892,49364.3,49452.0,49627.8
4893,49364.3,49452.0,49627.8
4894,49364.3,49452.0,49627.8
4895,49364.3,49452.0,49627.8
4896,49364.3,49452.0,49627.8
4897,49364.3,49452.0,49627.8
4898,49364.3,49452.0,49627.8
4899,49364.3,49452.0,49627.8
4900,49364.3,49452.0,49627.8
4901,49364.3,49452.0,49627.8
4902,49364.3,49452.0,49627.8
4903,49364.3,49452.0,49627.8
4904,49364.3,49452.0,49627.8
4905,49364.3,49452.0,49627.8
4906,49364.3,49452.0,49627.8
4907,49364.3,49452.0,49627.8
4908,49364.3,49452.0,49627.8
4909,49364.3,49452.0,49627.8
4910,49364.3,49452.0,49627.8
4911,49364.3,49452.0,49627.8
4912,49364.3,49452.0,49627.8
4913,49364.3,49452.0,49627.8
4914,49364.3,49452.0,49627.8
4915,49364.3,49452.0,49627.8
4916,49364.3,49452.0,49627.8
4917,49364.3,49452.0,49627.8
4918,49364.3,49452.0,49627.9
4919,49364.3,49452.0,49627.9
4920,49364.3,49452.0,49628.0
4921,49364.3,49452.0,49628.0
4922,49364.3,49452.0,49628.0
4923,49364.3,49452.0,49628.0
4924,49364.3,49452.0,49628.0
4925,49364.3,49452.0,49628.0
4926,49364.3,49452.0,49628.0
4927,49364.3,49452.0,49628.0
4928,49364.3,49452.0,49628.0
4929,49364.3,49452.0,49628.0
4930,49364.3,49452.0,49628.0
4931,49364.3,49452.0,49628.0
4932,49364.3,49452.0,49628.0
4933,49364.3,49452.0,49628.0
4934,49364.3,49452.0,49628.0
4935,49364.3,49452.0,49628.0
4936,49364.3,49452.0,49629.1
4937,49364.3,49452.0,49629.1
4938,49364.3,49452.0,49629.1
4939,49364.3,49452.0,49629.1
4940,49364.3,49452.0,49629.1
4941,49364.3,49452.0,49629.1
4942,49364.3,49452.0,49629.1
4943,49364.3,49452.0,49629.1
4944,49364.3,49452.0,49629.1
4945,49364.3,49452.0,49629.1
4946,49364.3,49452.0,49629.1
4947,49364.3,49452.0,49629.1
4948,49364.3,49452.0,49629.1
4949,49364.3,49452.0,49629.1
4950,49364.3,49452.0,49629.1
4951,49364.3,49452.0,49629.1
4952,49364.3,49452.0,49629.1
4953,49364.3,49452.0,49629.1
4954,49364.3,49452.0,49629.1
4955,49364.3,49452.0,49629.1
4956,49364.3,49452.0,49629.2
4957,49364.3,49452.0,49629.2
4958,49364.3,49452.0,49629.2
4959,49364.3,49452.0,49629.2
4960,49364.3,49452.0,49629.2
4961,49364.3,49452.0,49629.2
4962,49364.3,49452.0,49629.2
4963,49364.3,49452.0,49629.2
4964,49364.3,49452.0,49629.2
4965,49364.3,49452.0,49629.2
4966,49364.3,49452.0,49629.2
4967,49364.3,49452.0,49629.2
4968,49364.3,49452.0,49629.2
4969,49364.3,49452.0,49629.2
4970,49364.3,49452.0,49629.2
4971,49364.3,49452.0,49631.0
4972,49364.3,49452.0,49631.0
4973,49364.3,49452.0,49631.0
4974,49364.3,49452.0,49631.0
4975,49364.3,49452.0,49631.7
4976,49364.3,49452.0,49631.7
4977,49364.3,49452.0,49631.7
4978,49364.3,49452.0,49631.7
4979,49364.3,49452.0,49631.7
4980,49364.3,49452.0,49631.7
4981,49364.3,49452.0,49631.7
4982,49364.3,49452.0,49631.7
4983,49364.3,49452.0,49631.7
4984,49364.3,49452.0,49631.7
4985,49364.3,49452.0,49631.7
4986,49364.3,49452.0,49631.7
4987,49364.3,49452.0,49631.7
4988,49364.3,49452.0,49631.7
4989,49364.3,49452.0,49631.7
4990,49364.3,49452.0,49631.7
4991,49364.3,49452.0,49631.7
4992,49364.3,49452.0,49631.7
4993,49364.3,49452.0,49631.7
4994,49364.3,49452.0,49633.2
4995,49364.3,49452.0,49633.2
4996,49364.3,49452.0,49634.0
4997,49364.3,49452.0,49634.0
4998,49364.3,49452.0,49636.1
4999,49364.3,49452.0,49636.1
5000,49364.3,49452.0,49636.1
5001,49364.3,49452.0,49636.1
5002,49364.3,49452.0,49636.1
5003,49364.3,49452.0,49636.1
5004,49364.3,49452.0,49636.1
5005,49364.3,49452.0,49636.1
5006,49364.3,49452.0,49636.1
5007,49364.3,49452.0,49636.1
5008,49364.3,49452.0,49636.1
5009,49364.3,49452.0,49636.1
5010,49364.3,49452.0,49636.1
5011,49364.3,49452.0,49636.1
5012,49364.3,49452.0,49636.1
5013,49364.3,49452.0,49636.1
5014,49364.3,49452.0,49636.1
5015,49364.3,49452.0,49637.1
5016,49364.3,49452.0,49637.1
5017,49364.3,49452.0,49637.1
5018,49364.3,49452.0,49637.1
5019,49364.3,49452.0,49637.1
5020,49364.3,49452.0,49637.1
5021,49364.3,49452.0,49637.1
5022,49364.3,49452.0,49639.3
5023,49364.3,49452.0,49639.3
5024,49364.3,49452.0,49639.3
5025,49364.3,49452.0,49639.3
5026,49364.3,49452.0,49639.3
5027,49364.3,49452.0,49639.6
5028,49364.3,49452.0,49639.6
5029,49364.3,49452.0,49639.6
5030,49364.3,49452.0,49639.6
5031,49364.3,49452.0,49639.6
5032,49364.3,49452.0,49639.6
5033,49364.3,49452.0,49639.8
5034,49364.3,49452.0,49639.8
5035,49364.3,49452.0,49639.8
5036,49364.3,49452.0,49639.8
5037,49364.3,49452.0,49639.8
5038,49364.3,49452.0,49639.8
5039,49364.3,49452.0,49640.0
5040,49364.3,49452.0,49640.0
5041,49364.3,49452.0,49640.0
5042,49364.3,49452.0,49640.0
5043,49364.3,49452.0,49640.0
5044,49364.3,49452.0,49640.0
5045,49364.3,49452.0,49641.0
5046,49364.3,49452.0,49641.0
5047,49364.3,49452.0,49641.4
5048,49364.3,49452.0,49641.4
5049,49364.3,49452.0,49642.4
5050,49364.3,49452.0,49642.4
5051,49364.3,49452.0,49642.4
5052,49364.3,49452.0,49642.4
5053,49364.3,49452.0,49642.4
5054,49364.3,49452.0,49644.1
5055,49364.3,49452.0,49644.1
5056,49364.3,49452.0,49644.1
5057,49364.3,49452.0,49644.1
5058,49364.3,49452.0,49644.1
5059,49364.3,49452.0,49644.1
5060,49364.3,49452.0,49644.6
5061,49364.3,49452.0,49644.6
5062,49364.3,49452.0,49645.7
5063,49364.3,49452.0,49645.7
5064,49364.3,49452.0,49645.7
5065,49364.3,49452.0,49645.7
5066,49364.3,49452.0,49645.7
5067,49364.3,49452.0,49645.7
5068,49364.3,49452.0,49645.7
5069,49364.3,49452.0,49645.7
5070,49364.3,49452.0,49645.7
5071,49364.3,49452.0,49645.7
5072,49364.3,49452.0,49645.7
5073,49364.3,49452.0,49645.7
5074,49364.3,49452.0,49647.0
5075,49364.3,49452.0,49647.0
5076,49364.3,49452.0,49647.0
5077,49364.3,49452.0,49647.0
5078,49364.3,49452.0,49647.5
5079,49364.3,49452.0,49647.5
5080,49364.3,49452.0,49647.5
5081,49364.3,49452.0,49647.5
5082,49364.3,49452.0,49647.5
5083,49364.3,49452.0,49647.5
5084,49364.3,49452.0,49647.5
5085,49364.3,49452.0,49647.5
5086,49364.3,49452.0,49647.5
5087,49364.3,49452.0,49647.5
5088,49364.3,49452.0,49647.5
5089,49364.3,49452.0,49647.6
5090,49364.3,49452.0,49647.6
5091,49364.3,49452.0,49647.6
5092,49364.3,49452.0,49647.6
5093,49364.3,49452.0,49647.6
5094,49364.3,49452.0,49647.6
5095,49364.3,49452.0,49647.6
5096,49364.3,49452.0,49647.6
5097,49364.3,49452.0,49647.6
5098,49364.3,49452.0,49647.6
5099,49364.3,49452.0,49647.6
5100,49364.3,49452.0,49647.6
5101,49364.3,49452.0,49647.6
5102,49364.3,49452.0,49647.6
5103,49364.3,49452.0,49647.6
5104,49364.3,49452.0,49647.6
5105,49364.3,49452.0,49647.6
5106,49364.3,49452.0,49647.6
5107,49364.3,49452.0,49647.6
5108,49364.3,49452.0,49647.6
5109,49364.3,49452.0,49647.6
5110,49364.3,49452.0,49647.6
5111,49364.3,49452.0,49647.6
5112,49364.3,49452.0,49647.6
5113,49364.3,49452.0,49647.6
5114,49364.3,49452.0,49647.6
5115,49364.3,49452.0,49647.6
5116,49364.3,49452.0,49647.6
5117,49364.3,49452.0,49647.6
5118,49364.3,49452.0,49647.6
5119,49364.3,49452.0,49647.6
5120,49364.3,49452.0,49647.6
5121,49364.3,49452.0,49647.6
5122,49364.3,49452.0,49647.6
5123,49364.3,49452.0,49647.6
5124,49364.3,49452.0,49647.6
5125,49364.3,49452.0,49647.6
5126,49364.3,49452.0,49647.6
5127,49364.3,49452.0,49647.6
5128,49364.3,49452.0,49647.6
5129,49364.3,49452.0,49647.6
5130,49364.3,49452.0,49647.6
5131,49364.3,49452.0,49647.6
5132,49364.3,49452.0,49648.6
5133,49364.3,49452.0,49648.6
5134,49364.3,49452.0,49648.6
5135,49364.3,49452.0,49648.6
5136,49364.3,49452.0,49649.3
5137,49364.3,49452.0,49649.3
5138,49364.3,49452.0,49649.3
5139,49364.3,49452.0,49649.3
5140,49364.3,49452.0,49649.3
5141,49364.3,49452.0,49649.3
5142,49364.3,49452.0,49649.3
5143,49364.3,49452.0,49649.3
5144,49364.3,49452.0,49649.3
5145,49364.3,49452.0,49649.3
5146,49364.3,49452.0,49649.3
5147,49364.3,49452.0,49649.3
5148,49364.3,49452.0,49649.3
5149,49364.3,49452.0,49649.3
5150,49364.3,49452.0,49649.3
5151,49364.3,49452.0,49651.2
5152,49364.3,49452.0,49651.2
5153,49364.3,49452.0,49651.2
5154,49364.3,49452.0,49653.0
5155,49364.3,49452.0,49653.0
5156,49364.3,49452.0,49653.0
5157,49364.3,49452.0,49653.0
5158,49364.3,49452.0,49653.0
5159,49364.3,49452.0,49653.0
5160,49364.3,49452.0,49653.9
5161,49364.3,49452.0,49653.9
5162,49364.3,49452.0,49653.9
5163,49364.3,49452.0,49653.9
5164,49364.3,49452.0,49654.5
5165,49364.3,49452.0,49654.5
5166,49364.3,49452.0,49654.5
5167,49364.3,49452.0,49654.5
5168,49364.3,49452.0,49654.5
5169,49364.3,49452.0,49654.5
5170,49364.3,49452.0,49654.5
5171,49364.3,49452.0,49654.5
5172,49364.3,49452.0,49654.5
5173,49364.3,49452.0,49654.5
5174,49364.3,49452.0,49654.5
5175,49364.3,49452.0,49654.5
5176,49364.3,49452.0,49654.5
5177,49364.3,49452.0,49654.5
5178,49364.3,49452.0,49654.5
5179,49364.3,49452.0,49654.5
5180,49364.3,49452.0,49654.5
5181,49364.3,49452.0,49654.5
5182,49364.3,49452.0,49654.5
5183,49364.3,49452.0,49654.5
5184,49364.3,49452.0,49654.5
5185,49364.3,49452.0,49654.5
5186,49364.3,49452.0,49654.5
5187,49364.3,49452.0,49654.5
5188,49364.3,49452.0,49654.5
5189,49364.3,49452.0,49658.4
5190,49364.3,49452.0,49658.4
5191,49364.3,49452.0,49658.4
5192,49364.3,49452.0,49658.4
5193,49364.3,49452.0,49658.4
5194,49364.3,49452.0,49658.4
5195,49364.3,49452.0,49658.4
5196,49364.3,49452.0,49658.4
5197,49364.3,49452.0,49658.4
5198,49364.3,49452.0,49658.4
5199,49364.3,49452.0,49658.4
5200,49364.3,49452.0,49658.4
5201,49364.3,49452.0,49658.4
5202,49364.3,49452.0,49658.4
5203,49364.3,49452.0,49658.4
5204,49364.3,49452.0,49658.4
5205,49364.3,49452.0,49658.4
5206,49364.3,49452.0,49658.4
5207,49364.3,49452.0,49658.4
5208,49364.3,49452.0,49658.4
5209,49364.3,49452.0,49658.4
5210,49364.3,49452.0,49658.4
5211,49364.3,49452.0,49658.4
5212,49364.3,49452.0,49658.4
5213,49364.3,49452.0,49658.4
5214,49364.3,49452.0,49658.4
5215,49364.3,49452.0,49658.4
5216,49364.3,49452.0,49658.4
5217,49364.3,49452.0,49658.4
5218,49364.3,49452.0,49658.4
5219,49364.3,49452.0,49658.4
5220,49364.3,49452.0,49658.4
5221,49364.3,49452.0,49658.4
5222,49364.3,49452.0,49658.4
5223,49364.3,49452.0,49658.4
5224,49364.3,49452.0,49658.4
5225,49364.3,49452.0,49658.4
5226,49364.3,49452.0,49658.4
5227,49364.3,49452.0,49658.4
5228,49364.3,49452.0,49658.4
5229,49364.3,49452.0,49658.4
5230,49364.3,49452.0,49658.4
5231,49364.3,49452.0,49658.4
5232,49364.3,49452.0,49658.4
5233,49364.3,49452.0,49658.4
5234,49364.3,49452.0,49658.4
5235,49364.3,49452.0,49658.4
5236,49364.3,49452.0,49658.4
5237,49364.3,49452.0,49658.4
5238,49364.3,49452.0,49658.4
5239,49364.3,49452.0,49658.4
5240,49364.3,49452.0,49658.4
5241,49364.3,49452.0,49658.4
5242,49364.3,49452.0,49658.4
5243,49364.3,49452.0,49658.4
5244,49364.3,49452.0,49658.4
5245,49364.3,49452.0,49658.4
5246,49364.3,49452.0,49658.4
5247,49364.3,49452.0,49658.4
5248,49364.3,49452.0,49658.4
5249,49364.3,49452.0,49658.4
5250,49364.3,49452.0,49658.4
5251,49364.3,49452.0,49658.4
5252,49364.3,49452.0,49658.4
5253,49364.3,49452.0,49658.4
5254,49364.3,49452.0,49658.4
5255,49364.3,49452.0,49658.4
5256,49364.3,49452.0,49658.4
5257,49364.3,49452.0,49658.4
5258,49364.3,49452.0,49658.4
5259,49364.3,49452.0,49658.4
5260,49364.3,49452.0,49658.4
5261,49364.3,49452.0,49658.4
5262,49364.3,49452.0,49658.6
5263,49364.3,49452.0,49658.6
5264,49364.3,49452.0,49658.9
5265,49364.3,49452.0,49658.9
5266,49364.3,49452.0,49658.9
5267,49364.3,49452.0,49658.9
5268,49364.3,49452.0,49658.9
5269,49364.3,49452.0,49658.9
5270,49364.3,49452.0,49658.9
5271,49364.3,49452.0,49658.9
5272,49364.3,49452.0,49658.9
5273,49364.3,49452.0,49658.9
5274,49364.3,49452.0,49658.9
5275,49364.3,49452.0,49658.9
5276,49364.3,49452.0,49658.9
5277,49364.3,49452.0,49658.9
5278,49364.3,49452.0,49658.9
5279,49364.3,49452.0,49658.9
