avaliacao,sa1,sa2,sa3,sa4,sa5,sa6,sa7,sa8,sa9,sa10
428,42447,42224,41079,40405,39028,41057,40651,41495,40965,40893
429,42447,42224,41079,40405,39028,41057,40651,41495,40965,40893
430,42447,42351,41079,40405,39028,41057,40651,41495,40965,40904
431,42447,42378,41079,40405,39028,41057,40651,41495,40965,41027
432,42447,42378,41095,40405,39028,41057,40651,41495,40965,41028
433,42447,42378,41095,40405,39028,41057,40651,41495,40965,41089
434,42447,42378,41095,40405,39028,41057,40651,41495,40965,41089
435,42447,42425,41095,40405,39028,41057,40651,41495,40965,41111
436,42447,42425,41095,40405,39028,41057,40675,41495,40965,41111
437,42447,42425,41095,40405,39028,41057,40840,41495,40965,41111
438,42447,42516,41095,40407,39099,41057,41022,41495,40965,41111
439,42447,42590,41095,40498,39099,41057,41025,41495,40965,41111
440,42447,42590,41095,40594,39099,41057,41068,41495,40965,41111
441,42447,42713,41095,40594,39099,41057,41068,41539,40965,41204
442,42447,42713,41095,40594,39099,41057,41068,41595,40965,41204
443,42447,42713,41095,40594,39099,41057,41078,41726,40965,41204
444,42447,42755,41095,40594,39099,41057,41231,41850,40965,41204
445,42447,42755,41095,40594,39099,41057,41311,41850,40965,41243
446,42447,42781,41095,40594,39099,41057,41311,41850,40965,41243
447,42447,42808,41095,40594,39099,41057,41311,41850,40965,41311
448,42447,42825,41095,40594,39099,41057,41311,41865,40965,41326
449,42447,42825,41095,40594,39099,41057,41311,41865,40965,41345
450,42447,42825,41095,40594,39099,41068,41311,41865,40965,41345
451,42447,42825,41095,40594,39099,41068,41335,41899,40965,41345
452,42447,42825,41095,40594,39099,41068,41335,41899,40965,41345
453,42447,42825,41095,40594,39099,41068,41335,41899,40965,41345
454,42447,42962,41095,40594,39099,41068,41335,41899,40965,41345
455,42447,42962,41095,40594,39099,41068,41335,41899,40965,41345
456,42447,43022,41184,40594,39099,41068,41335,41899,40965,41345
457,42447,43048,41184,40594,39099,41068,41364,41899,40965,41345
458,42447,43048,41184,40594,39099,41068,41364,41899,40965,41345
459,42447,43048,41369,40594,39099,41068,41364,41899,40965,41461
460,42447,43060,41438,40594,39099,41068,41364,41899,40965,41461
461,42447,43060,41438,40594,39099,41068,41364,41899,40965,41610
462,42447,43060,41438,40594,39099,41068,41364,41899,40965,41610
463,42447,43060,41438,40594,39099,41068,41494,41899,40979,41610
464,42447,43060,41438,40594,39099,41068,41494,41899,41010,41610
465,42447,43060,41555,40594,39099,41068,41494,41899,41150,41610
466,42447,43060,41555,40594,39099,41150,41642,41899,41150,41610
467,42447,43060,41614,40594,39099,41150,41642,41899,41186,41610
468,42447,43060,41614,40594,39099,41150,41668,41899,41186,41610
469,42447,43073,41614,40594,39099,41150,41668,41913,41186,41636
470,42447,43073,41614,40594,39099,41150,41668,41938,41186,41641
471,42447,43105,41641,40594,39099,41150,41668,41941,41206,41641
472,42524,43105,41641,40594,39099,41150,41668,41953,41216,41641
473,42534,43105,41641,40594,39099,41150,41668,41953,41238,41641
474,42534,43156,41641,40594,39099,41158,41729,42044,41352,41641
475,42617,43156,41641,40594,39099,41158,41729,42044,41352,41641
476,42617,43156,41641,40594,39099,41158,41750,42044,41401,41641
477,42639,43167,41641,40594,39099,41214,41768,42167,41485,41641
478,42639,43167,41641,40594,39099,41214,41796,42167,41485,41641
479,42639,43167,41641,40594,39099,41240,41796,42167,41485,41641
480,42797,43167,41641,40594,39099,41380,41927,42167,41569,41641
481,42848,43167,41641,40594,39099,41380,41927,42167,41732,41641
482,42848,43167,41641,40594,39099,41455,41927,42167,41732,41641
483,42848,43167,41641,40594,39099,41460,41944,42167,41732,41641
484,42848,43167,41641,40594,39099,41460,41944,42167,41732,41695
485,42870,43179,41641,40594,39099,41471,41944,42167,41732,41695
486,43018,43179,41641,40594,39099,41493,41944,42167,41732,41695
487,43061,43179,41641,40594,39099,41493,41944,42167,41839,41695
488,43061,43234,41641,40594,39099,41493,41944,42175,41839,41695
489,43061,43234,41641,40594,39188,41493,41944,42175,41839,41695
490,43061,43234,41680,40630,39188,41493,41979,42175,41839,41695
491,43061,43234,41680,40635,39188,41493,42080,42175,41839,41695
492,43083,43234,41680,40635,39228,41493,42080,42175,41870,41695
493,43108,43234,41680,40649,39228,41493,42080,42175,42053,41695
494,43108,43234,41728,40649,39228,41493,42080,42175,42053,41695
495,43108,43234,41728,40649,39228,41493,42202,42175,42053,41695
496,43108,43234,41728,40649,39271,41493,42202,42178,42053,41695
497,43108,43234,41765,40649,39271,41493,42312,42178,42053,41695
498,43108,43246,41765,40649,39399,41493,42312,42178,42081,41695
499,43108,43246,41765,40649,39399,41493,42312,42178,42081,41695
500,43108,43246,41812,40649,39399,41592,42312,42178,42081,41695
501,43108,43246,41812,40649,39452,41606,42334,42178,42081,41695
502,43108,43246,41812,40649,39456,41606,42334,42178,42081,41695
503,43108,43246,41840,40649,39456,41641,42340,42178,42165,41766
504,43108,43246,41984,40649,39481,41844,42340,42193,42165,41766
505,43108,43246,41984,40649,39639,41844,42340,42206,42165,41766
506,43108,43246,41984,40649,39639,41873,42497,42206,42165,41766
507,43108,43246,41984,40666,39649,41873,42497,42206,42165,41766
508,43108,43246,41984,40694,39649,41873,42497,42206,42165,41766
509,43108,43246,41984,40694,39673,41873,42497,42372,42204,41766
510,43108,43246,41984,40694,39673,41873,42497,42394,42204,41766
511,43108,43246,41984,40694,39689,41873,42638,42394,42204,41766
512,43108,43246,41984,40898,39689,41873,42638,42394,42211,41766
513,43108,43246,41984,40898,39689,41873,42638,42505,42211,41844
514,43108,43246,41984,41089,39849,41889,42743,42505,42211,41844
515,43108,43246,41984,41089,40015,41889,42743,42505,42211,41844
516,43108,43246,41984,41089,40033,41889,42743,42505,42211,41852
517,43108,43285,41984,41089,40075,41889,42743,42505,42211,41852
518,43108,43314,41984,41089,40192,42023,42743,42505,42211,41881
519,43108,43353,41984,41089,40192,42164,42743,42505,42211,41881
520,43108,43400,41984,41089,40268,42164,42814,42505,42211,41881
521,43161,43400,41984,41089,40268,42174,42932,42584,42211,41882
522,43161,43400,41984,41089,40268,42286,43080,42584,42211,41882
523,43219,43410,41984,41089,40268,42286,43080,42584,42211,41882
524,43219,43410,41984,41089,40415,42427,43080,42733,42211,41882
525,43219,43410,41984,41118,40478,42427,43252,42733,42211,41882
526,43260,43410,41984,41118,40518,42485,43408,42733,42211,41882
527,43260,43478,41984,41118,40518,42485,43408,42733,42211,41882
528,43347,43478,42020,41118,40518,42602,43408,42733,42211,41882
529,43347,43478,42020,41118,40518,42602,43408,42733,42211,41882
530,43395,43478,42020,41118,40518,42602,43408,42736,42211,41941
531,43395,43506,42020,41118,40518,42602,43408,42736,42211,41941
532,43395,43632,42020,41118,40518,42691,43408,42854,42211,41941
533,43395,43632,42020,41118,40518,42691,43408,42854,42211,41941
534,43453,43632,42020,41118,40518,42839,43408,42859,42211,41941
535,43453,43632,42151,41118,40536,42839,43408,42859,42211,41941
536,43453,43787,42151,41118,40536,42863,43408,42860,42211,41941
537,43453,43787,42151,41118,40536,42921,43408,42975,42211,41941
538,43453,43787,42151,41118,40536,43011,43408,42986,42211,41941
539,43453,43787,42152,41118,40536,43011,43408,42986,42211,41941
540,43453,43787,42258,41118,40536,43011,43408,42986,42211,41941
541,43453,43787,42258,41124,40560,43011,43408,42986,42211,41941
542,43453,43787,42258,41124,40579,43011,43408,42986,42211,41941
543,43453,43787,42258,41124,40579,43011,43408,42986,42211,41941
544,43453,43787,42258,41154,40579,43011,43408,42986,42211,41941
545,43453,43787,42258,41154,40579,43011,43408,42991,42211,41941
546,43559,43787,42258,41154,40579,43011,43408,42991,42211,41941
547,43664,43787,42258,41156,40612,43011,43408,42991,42211,41941
548,43795,43787,42258,41351,40612,43011,43408,43116,42211,41941
549,43945,43787,42258,41351,40612,43011,43408,43116,42211,41941
550,43945,43787,42258,41351,40623,43011,43408,43116,42211,42069
551,43945,43787,42383,41351,40623,43011,43408,43116,42211,42069
552,43945,43866,42383,41509,40727,43011,43408,43140,42211,42069
553,43945,43866,42383,41509,40727,43011,43408,43140,42211,42095
554,43945,43866,42383,41509,40727,43011,43408,43140,42211,42095
555,43945,43866,42383,41509,40727,43011,43408,43140,42211,42095
556,43945,43896,42383,41509,40727,43011,43408,43156,42211,42095
557,43945,43943,42383,41509,40727,43011,43408,43156,42211,42095
558,43945,43943,42450,41509,40727,43011,43408,43179,42211,42095
559,43945,43943,42450,41509,40727,43011,43408,43179,42211,42095
560,43945,43983,42450,41509,40727,43011,43408,43268,42211,42096
561,43945,43983,42552,41509,40727,43011,43408,43285,42211,42096
562,43945,44149,42552,41509,40727,43011,43408,43285,42211,42224
563,43945,44240,42562,41509,40727,43011,43408,43285,42211,42227
564,43945,44240,42562,41509,40727,43011,43408,43285,42211,42227
565,43945,44243,42731,41509,40762,43011,43408,43360,42211,42227
566,43945,44243,42731,41509,40762,43011,43408,43360,42211,42227
567,43945,44243,42731,41509,40762,43011,43408,43360,42211,42227
568,43945,44243,42763,41509,40762,43011,43408,43360,42211,42227
569,43945,44243,42763,41509,40762,43011,43408,43406,42211,42227
570,43945,44243,42763,41509,40762,43011,43408,43572,42211,42227
571,43945,44243,42763,41509,40762,43011,43408,43594,42211,42227
572,43945,44243,42763,41509,40762,43011,43408,43605,42211,42227
573,43945,44243,42763,41509,40762,43011,43408,43641,42211,42227
574,43945,44243,42763,41509,40762,43011,43408,43641,42211,42227
575,43945,44339,42763,41509,40762,43011,43408,43641,42211,42227
576,43945,44368,42763,41509,40762,43011,43408,43641,42211,42227
577,43945,44368,42763,41509,40762,43011,43408,43641,42211,42227
578,43945,44368,42763,41509,40762,43011,43408,43641,42211,42227
579,43945,44368,42763,41509,40762,43120,43408,43641,42211,42227
580,43945,44368,42763,41509,40762,43147,43408,43641,42211,42227
581,43945,44368,42763,41509,40762,43147,43408,43641,42211,42227
582,43945,44368,42763,41509,40762,43147,43408,43641,42211,42227
583,43945,44368,42763,41509,40762,43147,43408,43641,42211,42227
584,43945,44368,42763,41509,40762,43147,43408,43641,42211,42227
585,43945,44368,42763,41509,40762,43147,43408,43682,42211,42227
586,43945,44374,42763,41509,40762,43147,43408,43682,42211,42227
587,43945,44374,42763,41509,40762,43147,43408,43682,42211,42227
588,43945,44374,42763,41509,40762,43147,43408,43724,42211,42227
589,43945,44374,42763,41509,40762,43147,43408,43724,42288,42253
590,43945,44534,42763,41509,40762,43232,43408,43724,42288,42253
591,43945,44539,42763,41509,40762,43232,43408,43724,42294,42253
592,43945,44592,42763,41509,40762,43232,43408,43724,42294,42253
593,43945,44592,42763,41509,40762,43232,43408,43724,42294,42253
594,43945,44738,42763,41509,40762,43232,43408,43724,42307,42253
595,43945,44751,42763,41509,40762,43357,43408,43724,42307,42253
596,43945,44751,42835,41509,40762,43490,43408,43735,42307,42253
597,43945,44751,42888,41509,40762,43490,43408,43735,42341,42253
598,43945,44871,42888,41509,40762,43490,43408,43735,42341,42253
599,43945,44878,42888,41509,40815,43490,43408,43735,42341,42253
600,43945,44878,42888,41509,40815,43490,43408,43735,42341,42253
601,43945,44878,42888,41509,40815,43490,43408,43735,42341,42253
602,44000,44878,42888,41509,40815,43490,43408,43735,42341,42253
603,44046,44878,42888,41509,40815,43490,43408,43735,42341,42253
604,44121,44932,42888,41509,40833,43490,43408,43735,42341,42253
605,44121,44932,42888,41509,40862,43490,43408,43735,42341,42253
606,44121,44932,42888,41509,40862,43490,43408,43814,42341,42253
607,44121,44932,42888,41509,40862,43490,43408,43814,42341,42253
608,44121,44932,42888,41509,40961,43490,43408,43975,42341,42253
609,44121,44932,42888,41509,40961,43490,43408,43975,42341,42253
610,44121,44932,42888,41509,40961,43490,43408,44028,42341,42253
611,44121,44960,42888,41509,40961,43490,43408,44218,42341,42253
612,44220,45036,42888,41509,40961,43490,43408,44218,42341,42265
613,44384,45036,42888,41509,40961,43490,43408,44273,42387,42265
614,44450,45036,42888,41509,40961,43490,43408,44273,42387,42265
615,44467,45036,42888,41509,40961,43490,43408,44329,42387,42360
616,44467,45036,42888,41509,40961,43490,43408,44329,42387,42360
617,44467,45036,42888,41509,40961,43491,43408,44329,42387,42370
618,44467,45036,42888,41509,40987,43491,43408,44329,42387,42370
619,44467,45036,42888,41509,40987,43491,43408,44329,42387,42370
620,44467,45036,42888,41509,40987,43491,43408,44329,42387,42370
621,44467,45036,42888,41509,40997,43509,43408,44329,42473,42544
622,44467,45036,42888,41509,40997,43509,43408,44329,42473,42544
623,44467,45036,42888,41509,40997,43509,43408,44329,42509,42719
624,44467,45036,42888,41509,40997,43509,43408,44329,42509,42719
625,44467,45036,42888,41509,40997,43509,43408,44329,42509,42719
626,44467,45036,42888,41509,40997,43509,43408,44400,42546,42719
627,44467,45036,42888,41509,41082,43509,43408,44464,42691,42719
628,44467,45036,42888,41509,41082,43509,43408,44497,42691,42719
629,44467,45036,42888,41509,41082,43509,43408,44624,42820,42719
630,44467,45036,42888,41509,41105,43509,43408,44624,42820,42719
631,44467,45036,42888,41509,41105,43509,43408,44624,42820,42719
632,44467,45036,42888,41509,41115,43509,43408,44624,42820,42719
633,44467,45036,42888,41509,41115,43509,43408,44624,42820,42719
634,44467,45036,42888,41509,41123,43509,43408,44624,42820,42719
635,44467,45036,42888,41509,41199,43509,43408,44624,42820,42719
636,44467,45036,42921,41509,41199,43633,43408,44624,42820,42719
637,44467,45065,42921,41509,41199,43633,43408,44624,42820,42719
638,44467,45107,42921,41509,41199,43633,43408,44624,42820,42719
639,44467,45107,42921,41509,41199,43633,43408,44686,42820,42719
640,44467,45107,42921,41509,41199,43633,43408,44686,42820,42719
641,44467,45287,42934,41616,41201,43633,43408,44839,42820,42760
642,44467,45287,42934,41616,41215,43633,43408,44965,42820,42761
643,44467,45295,43027,41616,41215,43633,43408,44965,42820,42892
644,44467,45295,43027,41616,41215,43675,43408,44984,42841,42892
645,44467,45295,43027,41616,41215,43675,43408,44986,42841,42892
646,44467,45295,43171,41616,41215,43675,43408,44986,42852,42892
647,44467,45295,43171,41616,41215,43675,43408,44986,42929,42892
648,44467,45295,43171,41616,41215,43675,43408,45001,43063,42892
649,44470,45295,43235,41637,41215,43714,43408,45001,43138,42892
650,44470,45295,43292,41637,41237,43714,43408,45075,43138,42892
651,44470,45295,43307,41637,41237,43722,43408,45127,43223,42892
652,44470,45295,43307,41637,41237,43780,43408,45150,43223,42892
653,44555,45295,43307,41700,41237,43780,43408,45150,43223,42892
654,44555,45295,43307,41700,41237,43780,43408,45167,43223,42892
655,44555,45309,43307,41777,41237,43780,43408,45172,43223,42892
656,44667,45309,43307,41857,41237,43780,43408,45187,43223,42892
657,44667,45309,43307,41857,41237,43780,43408,45187,43223,42892
658,44667,45309,43307,41857,41237,43780,43408,45187,43223,42892
659,44667,45326,43307,41912,41237,43780,43509,45187,43223,42892
660,44667,45470,43307,42008,41237,43780,43509,45187,43223,42892
661,44667,45493,43307,42204,41237,43780,43521,45187,43223,42892
662,44667,45493,43307,42241,41237,43780,43527,45223,43223,42892
663,44785,45648,43307,42295,41237,43783,43684,45376,43223,42953
664,44898,45648,43364,42295,41237,43783,43754,45376,43223,43039
665,44898,45648,43364,42295,41237,43783,43754,45376,43223,43039
666,44898,45648,43364,42328,41302,43783,43754,45376,43223,43039
667,44898,45648,43364,42377,41302,43783,43754,45376,43306,43143
668,44899,45648,43364,42381,41302,43783,43820,45376,43363,43297
669,44899,45648,43364,42381,41302,43783,43894,45376,43363,43297
670,44899,45648,43364,42471,41302,43783,43913,45376,43363,43314
671,44899,45648,43364,42471,41302,43783,43913,45390,43363,43314
672,44979,45648,43364,42511,41302,43783,44032,45413,43363,43314
673,44979,45648,43364,42543,41302,43783,44032,45413,43455,43390
674,45038,45648,43364,42669,41302,43783,44032,45413,43455,43390
675,45038,45648,43364,42669,41302,43786,44032,45413,43595,43390
676,45038,45648,43364,42669,41302,43825,44032,45413,43595,43390
677,45057,45701,43364,42669,41302,43925,44209,45413,43595,43471
678,45118,45701,43364,42669,41422,43925,44209,45413,43604,43471
679,45155,45701,43364,42669,41422,43925,44209,45413,43604,43471
680,45155,45701,43364,42669,41446,43925,44209,45413,43604,43471
681,45155,45701,43364,42669,41446,44006,44263,45413,43604,43471
682,45267,45701,43364,42669,41446,44006,44264,45413,43604,43471
683,45267,45701,43364,42669,41446,44006,44264,45413,43607,43471
684,45287,45701,43364,42669,41564,44034,44264,45413,43607,43471
685,45287,45701,43364,42669,41564,44034,44264,45413,43607,43471
686,45287,45714,43364,42669,41564,44051,44330,45469,43678,43471
687,45287,45714,43364,42669,41628,44051,44330,45469,43678,43471
688,45287,45714,43364,42669,41741,44120,44330,45469,43678,43471
689,45287,45714,43364,42669,41741,44120,44330,45577,43679,43471
690,45287,45714,43364,42737,41741,44120,44339,45664,43679,43471
691,45287,45714,43364,42737,41741,44120,44339,45667,43747,43471
692,45287,45714,43364,42737,41793,44120,44344,45703,43800,43471
693,45287,45714,43364,42740,41793,44120,44344,45860,43820,43471
694,45287,45806,43364,42740,41793,44120,44344,45860,43820,43471
695,45294,45806,43374,42740,41793,44120,44401,45860,43820,43471
696,45294,45873,43374,42766,41793,44120,44455,45860,43820,43471
697,45294,45873,43374,42804,41793,44120,44548,45860,43820,43471
698,45294,45873,43374,42804,41793,44120,44548,45860,43820,43471
699,45294,45964,43374,42804,41793,44120,44548,45860,43820,43471
700,45294,45964,43374,42804,41793,44179,44548,45860,43820,43471
701,45294,45964,43374,42804,41793,44266,44548,45860,43820,43471
702,45294,45964,43374,42804,41793,44266,44548,45864,43820,43471
703,45295,45964,43374,42804,41793,44266,44585,45864,43820,43471
704,45295,45964,43374,42804,41793,44266,44626,45870,43820,43471
