step,best_fitness_media,best_fitness_execucao_1,best_fitness_execucao_2,best_fitness_execucao_3,best_fitness_execucao_4,best_fitness_execucao_5,best_fitness_execucao_6,best_fitness_execucao_7,best_fitness_execucao_8,best_fitness_execucao_9,best_fitness_execucao_10
1963,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1964,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1965,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1966,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1967,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1968,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1969,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1970,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1971,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1972,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1973,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1974,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1975,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1976,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1977,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1978,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1979,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1980,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1981,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1982,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1983,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1984,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1985,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1986,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1987,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1988,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1989,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1990,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1991,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1992,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1993,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1994,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1995,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1996,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1997,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1998,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
1999,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2000,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2001,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2002,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2003,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2004,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2005,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2006,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2007,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2008,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2009,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2010,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2011,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2012,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2013,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2014,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2015,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2016,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2017,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2018,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2019,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2020,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2021,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2022,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2023,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2024,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2025,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2026,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2027,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2028,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2029,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2030,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2031,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2032,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2033,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2034,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2035,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2036,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2037,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2038,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2039,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2040,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2041,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2042,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2043,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2044,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2045,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2046,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2047,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2048,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2049,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2050,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2051,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2052,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2053,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2054,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2055,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2056,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2057,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2058,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2059,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2060,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2061,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2062,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2063,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2064,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2065,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2066,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2067,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2068,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2069,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2070,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2071,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2072,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2073,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2074,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2075,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2076,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2077,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2078,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2079,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2080,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2081,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2082,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2083,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2084,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2085,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2086,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2087,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2088,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2089,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2090,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2091,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2092,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2093,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2094,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2095,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2096,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2097,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2098,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2099,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2100,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2101,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2102,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2103,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2104,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2105,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2106,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2107,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2108,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2109,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2110,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2111,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2112,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2113,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2114,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2115,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2116,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2117,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2118,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2119,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2120,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2121,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2122,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2123,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2124,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2125,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2126,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2127,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2128,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2129,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2130,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2131,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2132,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2133,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2134,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2135,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2136,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2137,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2138,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2139,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2140,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2141,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2142,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2143,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2144,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2145,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2146,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2147,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2148,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2149,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2150,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2151,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2152,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2153,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2154,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2155,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2156,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2157,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2158,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2159,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2160,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2161,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2162,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2163,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2164,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2165,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2166,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2167,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2168,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2169,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2170,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2171,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2172,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2173,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2174,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2175,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2176,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2177,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2178,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2179,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2180,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2181,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2182,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2183,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2184,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2185,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2186,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2187,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2188,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2189,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2190,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2191,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2192,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2193,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2194,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2195,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2196,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2197,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2198,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2199,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2200,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
2201,50690.3,50693.0,50685.0,50694.0,50694.0,50685.0,50693.0,50689.0,50692.0,50694.0,50684.0
